icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
F1911,F1911,10,"Other psychoactive substance abuse, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance abuse, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19120,F19120,10,"Other psychoactive substance abuse with intoxication, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance abuse with intoxication, uncomplicated",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19121,F19121,10,Other psychoactive substance abuse with intoxication delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with intoxication delirium,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19122,F19122,10,Other psychoactive substance abuse with intoxication with perceptual disturbances,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with intoxication with perceptual disturbances,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19129,F19129,10,"Other psychoactive substance abuse with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance abuse with intoxication, unspecified",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19139,F19139,10,"Other psychoactive substance abuse with withdrawal, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance abuse with withdrawal, unspecified",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1914,F1914,10,Other psychoactive substance abuse with psychoactive substance-induced mood disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with psychoactive substance-induced mood disorder,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19150,F19150,10,Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder with delusions,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder with delusions,MBD025,Other specified substance-related disorders,MBD001; MBD025,Schizophrenia spectrum and other psychotic disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19151,F19151,10,Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder with hallucinations,MBD025,Other specified substance-related disorders,MBD001; MBD025,Schizophrenia spectrum and other psychotic disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19159,F19159,10,"Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance abuse with psychoactive substance-induced psychotic disorder, unspecified",MBD025,Other specified substance-related disorders,MBD001; MBD025,Schizophrenia spectrum and other psychotic disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19180,F19180,10,Other psychoactive substance abuse with psychoactive substance-induced anxiety disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with psychoactive substance-induced anxiety disorder,MBD025,Other specified substance-related disorders,MBD005; MBD025,Anxiety and fear-related disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19181,F19181,10,Other psychoactive substance abuse with psychoactive substance-induced sexual dysfunction,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with psychoactive substance-induced sexual dysfunction,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1919,F1919,10,Other psychoactive substance abuse with unspecified psychoactive substance-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance abuse with unspecified psychoactive substance-induced disorder,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1920,F1920,10,"Other psychoactive substance dependence, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance dependence, uncomplicated",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1921,F1921,10,"Other psychoactive substance dependence, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance dependence, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19220,F19220,10,"Other psychoactive substance dependence with intoxication, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance dependence with intoxication, uncomplicated",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19221,F19221,10,Other psychoactive substance dependence with intoxication delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance dependence with intoxication delirium,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19229,F19229,10,"Other psychoactive substance dependence with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance dependence with intoxication, unspecified",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19230,F19230,10,"Other psychoactive substance dependence with withdrawal, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance dependence with withdrawal, uncomplicated",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19231,F19231,10,Other psychoactive substance dependence with withdrawal delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance dependence with withdrawal delirium,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19232,F19232,10,Other psychoactive substance dependence with withdrawal with perceptual disturbance,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance dependence with withdrawal with perceptual disturbance,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19239,F19239,10,"Other psychoactive substance dependence with withdrawal, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance dependence with withdrawal, unspecified",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1924,F1924,10,Other psychoactive substance dependence with psychoactive substance-induced mood disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance dependence with psychoactive substance-induced mood disorder,MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19251,F19251,10,Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder with hallucinations,MBD025,Other specified substance-related disorders,MBD001; MBD025,Schizophrenia spectrum and other psychotic disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19259,F19259,10,"Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance dependence with psychoactive substance-induced psychotic disorder, unspecified",MBD025,Other specified substance-related disorders,MBD001; MBD025,Schizophrenia spectrum and other psychotic disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19280,F19280,10,Other psychoactive substance dependence with psychoactive substance-induced anxiety disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Other psychoactive substance dependence with psychoactive substance-induced anxiety disorder,MBD025,Other specified substance-related disorders,MBD005; MBD025,Anxiety and fear-related disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1990,F1990,10,"Other psychoactive substance use, unspecified, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified, uncomplicated",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19921,F19921,10,"Other psychoactive substance use, unspecified with intoxication with delirium","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified with intoxication with delirium",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19929,F19929,10,"Other psychoactive substance use, unspecified with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified with intoxication, unspecified",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19930,F19930,10,"Other psychoactive substance use, unspecified with withdrawal, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified with withdrawal, uncomplicated",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19931,F19931,10,"Other psychoactive substance use, unspecified with withdrawal delirium","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified with withdrawal delirium",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19939,F19939,10,"Other psychoactive substance use, unspecified with withdrawal, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified with withdrawal, unspecified",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1994,F1994,10,"Other psychoactive substance use, unspecified with psychoactive substance-induced mood disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified with psychoactive substance-induced mood disorder",MBD025,Other specified substance-related disorders,MBD025,Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F19950,F19950,10,"Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder with delusions","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Other psychoactive substance use, unspecified with psychoactive substance-induced psychotic disorder with delusions",MBD025,Other specified substance-related disorders,MBD001; MBD025,Schizophrenia spectrum and other psychotic disorders; Other specified substance-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
