result_family,outcome,model,group_or_metric,metric,v1_point_estimate,v1_ci_lower,v1_ci_upper,v1_ci_width,v1_1_point_estimate,v1_1_ci_lower,v1_1_ci_upper,v1_1_ci_width,v1_2_point_estimate,v1_2_ci_lower,v1_2_ci_upper,v1_2_ci_width,v1_2_minus_v1_1_point,v1_2_vs_v1_1_ci_width_change_percent
additive_interaction,readmission_90d,Model 2,R10,R10,0.2526945222823953,0.2511744279447369,0.2541709473154523,0.0029965193707154336,0.2526945222823953,0.1924888378314384,0.3132154834307817,0.12072664559934332,0.27468592157434135,0.2629178589882624,0.28602966048310113,0.023111801494838713,0.021991399291946045,-80.85608907619279
additive_interaction,readmission_90d,Model 2,R01,R01,0.2042587085961021,0.202795724917687,0.2056745460689618,0.002878821151274802,0.2042587085961021,0.1513028772204492,0.2625638115051373,0.11126093428468811,0.26900727179325257,0.25572929239032405,0.28141223397433446,0.02568294158401041,0.06474856319715047,-76.91647859230234
additive_interaction,readmission_90d,Model 2,R11,R11,0.2047881182033059,0.2032856725912205,0.2062238396173275,0.002938167026106997,0.2047881182033059,0.1498986073283534,0.267280382438044,0.11738177510969058,0.2748915571338806,0.2580781929407373,0.2919537264688718,0.033875533528134494,0.07010343893057469,-71.14072137989174
additive_interaction,readmission_90d,Model 2,interaction_contrast,interaction_contrast,-0.0114202281791453,-0.01150670265212,-0.0113343549343417,0.00017234771777829838,-0.0114202281791453,-0.0394456654656332,0.0182572403179341,0.05770290578356731,-0.017067486002776744,-0.04030689072890851,0.006573534969883066,0.04688042569879158,-0.005647257823631444,-18.75552008657728
additive_interaction,readmission_90d,Model 2,RR10,RR10,1.0496361025961711,1.0492830284539263,1.0499880364800764,0.0007050080261501446,1.0496361025961716,0.9681453357220668,1.130148563126983,0.16200322740491613,1.0911746432589666,1.0376886304331683,1.1446878784712682,0.1069992480380999,0.041538540662795054,-33.95239727498607
additive_interaction,readmission_90d,Model 2,RR01,RR01,0.8484446472193131,0.8465766898617895,0.850294012990316,0.003717323128526573,0.848444647219313,0.7629263035879804,0.926662965240979,0.1637366616529986,1.0686165208275076,1.0064980343257908,1.1280493477278075,0.12155131340201675,0.22017187360819457,-25.764143366000578
additive_interaction,readmission_90d,Model 2,RR11,RR11,0.8506436954288399,0.8485898551484624,0.8526459211364006,0.004056065987938173,0.8506436954288399,0.7551119396921399,0.9507449451806091,0.1956330054884693,1.0919915191550285,1.0191838689495414,1.1733921031186318,0.15420823416909046,0.24134782372618857,-21.174735426645796
additive_interaction,readmission_90d,Model 2,RERI,RERI,-0.0474370543866444,-0.0476339483620713,-0.047245827848207,0.0003881205138642971,-0.0474370543866446,-0.1618216026453701,0.0766553847539366,0.2384769873993067,-0.06779964493144575,-0.16104527578053768,0.026367263517336592,0.18741253929787427,-0.02036259054480115,-21.41273615467556
additive_interaction,readmission_90d,Model 2,AP,AP,-0.0557660682628462,-0.0558928970743204,-0.0556279489631713,0.00026494811114909783,-0.0557660682628465,-0.194281323164058,0.0868136160113442,0.2810949391754022,-0.06208806913070936,-0.1502180691818487,0.023729332273899853,0.17394740145574855,-0.006322000867862866,-38.11791775190729
additive_interaction,readmission_90d,Model 2,synergy_index,synergy_index,1.465437631269498,1.453788380886318,1.4772811826755532,0.023492801789235296,1.4654376312695028,-9.633619499702654,10.493710137393856,20.12732963709651,0.575698410365453,0.14477317258413008,1.3208209563638977,1.1760477837797676,-0.8897392209040498,-94.1569606848779
additive_interaction,icu_readmission_365d,Model 1,R00,R00,0.1625110370881891,0.1616981241283142,0.1633472790027598,0.001649154874445613,0.1625110370881891,0.1288337973843525,0.2110264671281818,0.0821926697438293,0.12935952678901,0.12309756385790288,0.13550545651665383,0.012407892658750946,-0.03315151029917909,-84.90389386617719
additive_interaction,icu_readmission_365d,Model 1,R10,R10,0.1502483928784763,0.1494680852969696,0.1510420460692952,0.0015739607723256055,0.1502483928784763,0.1172392016046717,0.194727139785996,0.07748793818132431,0.12728271446060976,0.11841620456666589,0.13565082349984206,0.01723461893317617,-0.022965678417866536,-77.75832040743349
additive_interaction,icu_readmission_365d,Model 1,R01,R01,0.1593085869678462,0.1584174808986312,0.1601830311849146,0.0017655502862833905,0.1593085869678462,0.1226387484624091,0.2111733583496685,0.08853460988725939,0.1543082704564539,0.1442765186010356,0.1657093718851639,0.021432853284128306,-0.005000316511392294,-75.79155393419471
additive_interaction,icu_readmission_365d,Model 1,R11,R11,0.1319760705832441,0.1311872259709653,0.1327455829762513,0.001558357005286004,0.1319760705832441,0.0993669205474061,0.1780131129430485,0.0786461923956424,0.1329593423796503,0.12111839281387739,0.14637578000371926,0.02525738718984187,0.0009832717964061988,-67.8847933759075
